,concept,subject,first_quarter,last_quarter,overall
913,hg27,bil,0.4,0.45454545454545453,0.5348837209302325
914,hg27,bud,0.4,0.45454545454545453,0.5348837209302325
915,hg27,bxh,0.6,0.7272727272727273,0.6976744186046512
916,hg27,bzq,0.7,0.7272727272727273,0.6511627906976745
917,hg27,cce,0.5,0.9090909090909091,0.813953488372093
918,hg27,cch,0.9,1.0,0.9069767441860465
919,hg27,cck,0.2,0.18181818181818182,0.32558139534883723
920,hg27,cfx,0.3,0.6363636363636364,0.6046511627906976
921,hg27,chw,0.5,0.8181818181818182,0.6976744186046512
922,hg27,cim,0.7,0.5454545454545454,0.5581395348837209
923,hg27,cji,0.5,0.45454545454545453,0.5581395348837209
924,hg27,cju,0.7,1.0,0.8837209302325582
925,hg27,clc,1.0,0.5454545454545454,0.6744186046511628
926,hg27,clu,1.0,1.0,0.8604651162790697
927,hg28,acq,0.45454545454545453,0.6666666666666666,0.6304347826086957
928,hg28,agf,0.9090909090909091,0.5,0.6521739130434783
929,hg28,agu,0.45454545454545453,0.5833333333333334,0.5652173913043478
930,hg28,ahb,0.5454545454545454,0.5,0.5652173913043478
931,hg28,anz,0.7272727272727273,1.0,0.8695652173913043
932,hg28,aom,0.45454545454545453,1.0,0.7608695652173914
933,hg28,aro,0.7272727272727273,0.4166666666666667,0.6521739130434783
934,hg28,ath,0.7272727272727273,0.5833333333333334,0.5869565217391305
935,hg28,awh,0.45454545454545453,0.6666666666666666,0.5434782608695652
936,hg28,bbb,0.5454545454545454,1.0,0.8478260869565217
937,hg28,blb,0.36363636363636365,0.3333333333333333,0.41304347826086957
938,hg28,bmc,1.0,0.5,0.7391304347826086
939,hg28,boe,0.36363636363636365,0.0,0.5428571428571428
940,hg28,bpi,0.6363636363636364,0.8333333333333334,0.717391304347826
941,hg28,bsq,0.36363636363636365,0.9166666666666666,0.717391304347826
942,hg28,bys,0.45454545454545453,0.9166666666666666,0.6739130434782609
943,hg28,cah,0.7272727272727273,1.0,0.8913043478260869
944,hg28,ccg,0.2727272727272727,0.9166666666666666,0.6739130434782609
945,hg28,ccr,0.5454545454545454,0.8333333333333334,0.717391304347826
946,hg28,cfp,0.2727272727272727,1.0,0.717391304347826
947,hg28,cio,0.45454545454545453,1.0,0.8478260869565217
948,hg28,cix,0.7272727272727273,0.4166666666666667,0.5652173913043478
949,hg28,cki,0.5454545454545454,0.75,0.6521739130434783
950,hg28,cny,0.7272727272727273,1.0,0.8913043478260869
951,hg29,abx,0.9,1.0,0.825
952,hg29,afc,0.2,0.2727272727272727,0.4
953,hg29,ahl,0.7,0.45454545454545453,0.65
954,hg29,akk,0.4,1.0,0.775
955,hg29,aof,0.7,1.0,0.825
956,hg29,aqb,0.9,0.8181818181818182,0.8
957,hg29,aqj,0.5,0.45454545454545453,0.575
958,hg29,ays,0.6,0.8181818181818182,0.725
959,hg29,bao,0.1,0.18181818181818182,0.3
960,hg29,bdx,0.5,0.7272727272727273,0.675
961,hg29,bfj,0.3,0.45454545454545453,0.425
962,hg29,bhm,0.8,1.0,0.9
963,hg29,blm,0.6,1.0,0.8
964,hg29,bty,0.1,0.9090909090909091,0.65
965,hg29,bzl,0.7,0.8181818181818182,0.725
966,hg29,cai,0.5,1.0,0.775
967,hg29,cch,0.7,1.0,0.85
968,hg29,ceb,0.1,1.0,0.75
969,hg29,cha,0.3,0.5454545454545454,0.5
970,hg29,chc,0.9,1.0,0.95
971,hg29,cjy,0.6,0.9090909090909091,0.875
972,hg29,clu,0.7,1.0,0.825
973,hg29,cmm,0.8,0.9090909090909091,0.625
974,hg30,ahl,0.9090909090909091,0.8333333333333334,0.8409090909090909
975,hg30,aia,0.9090909090909091,0.8333333333333334,0.8181818181818182
976,hg30,alc,0.9090909090909091,0.8333333333333334,0.8181818181818182
977,hg30,ama,0.2727272727272727,0.8333333333333334,0.6363636363636364
978,hg30,aof,0.9090909090909091,0.9166666666666666,0.8409090909090909
979,hg30,arn,0.45454545454545453,1.0,0.7954545454545454
980,hg30,ask,0.7272727272727273,0.8333333333333334,0.7727272727272727
981,hg30,asr,0.9090909090909091,0.8333333333333334,0.8409090909090909
982,hg30,awb,0.9090909090909091,0.8333333333333334,0.7727272727272727
983,hg30,azp,0.6363636363636364,0.8333333333333334,0.7727272727272727
984,hg30,bao,0.36363636363636365,0.3333333333333333,0.4090909090909091
985,hg30,bbu,0.0,0.9166666666666666,0.5909090909090909
986,hg30,bft,0.5454545454545454,0.3333333333333333,0.5681818181818182
987,hg30,bhm,0.36363636363636365,1.0,0.75
988,hg30,bll,0.6363636363636364,0.75,0.75
989,hg30,bqc,0.9090909090909091,1.0,0.9090909090909091
990,hg30,bro,0.45454545454545453,0.5833333333333334,0.5
991,hg30,brr,0.9090909090909091,1.0,0.8636363636363636
992,hg30,bry,0.6363636363636364,1.0,0.8409090909090909
993,hg30,bxg,0.6363636363636364,0.75,0.7272727272727273
994,hg30,cki,0.7272727272727273,0.8333333333333334,0.8181818181818182
995,hg31,aac,0.5454545454545454,0.8333333333333334,0.7608695652173914
996,hg31,acq,0.8181818181818182,0.9166666666666666,0.8043478260869565
997,hg31,ade,0.7272727272727273,0.8333333333333334,0.8478260869565217
998,hg31,agu,0.7272727272727273,0.8333333333333334,0.8478260869565217
999,hg31,aia,0.6363636363636364,0.5833333333333334,0.7608695652173914
1000,hg31,anb,0.6363636363636364,0.8333333333333334,0.8478260869565217
1001,hg31,aqj,0.7272727272727273,0.8333333333333334,0.8695652173913043
1002,hg31,arh,0.7272727272727273,0.9166666666666666,0.8695652173913043
1003,hg31,ash,0.36363636363636365,0.6666666666666666,0.717391304347826
1004,hg31,atx,0.8181818181818182,0.9166666666666666,0.8260869565217391
1005,hg31,auo,0.6363636363636364,0.6666666666666666,0.782608695652174
1006,hg31,awb,0.5454545454545454,0.75,0.7391304347826086
1007,hg31,bcb,0.8181818181818182,0.75,0.8695652173913043
1008,hg31,bdo,0.7272727272727273,0.8333333333333334,0.8260869565217391
1009,hg31,bft,0.8181818181818182,0.8333333333333334,0.6304347826086957
1010,hg31,blm,0.5454545454545454,0.9166666666666666,0.8478260869565217
1011,hg31,brm,0.6363636363636364,0.8333333333333334,0.8478260869565217
1012,hg31,bxc,0.8181818181818182,0.8333333333333334,0.8043478260869565
1013,hg31,cby,0.7272727272727273,0.3333333333333333,0.5434782608695652
1014,hg31,ccf,0.7272727272727273,0.9166666666666666,0.8695652173913043
1015,hg31,cfx,0.8181818181818182,0.8333333333333334,0.8695652173913043
1016,hg31,cki,0.7272727272727273,0.75,0.782608695652174
1017,hg31,ckl,0.36363636363636365,0.5,0.45652173913043476
1018,hg31,cnc,0.45454545454545453,0.9166666666666666,0.782608695652174
1019,hg31,cni,0.7272727272727273,0.9166666666666666,0.8695652173913043
1020,hg32,aab,0.7777777777777778,0.7,0.6756756756756757
1021,hg32,adw,0.5555555555555556,0.7,0.7567567567567568
1022,hg32,agm,0.7777777777777778,0.9,0.7567567567567568
1023,hg32,aha,0.6666666666666666,0.5,0.6756756756756757
1024,hg32,aof,0.6666666666666666,1.0,0.918918918918919
1025,hg32,aom,1.0,1.0,1.0
1026,hg32,app,0.7777777777777778,0.3,0.5945945945945946
1027,hg32,aqb,0.6666666666666666,0.8,0.7837837837837838
1028,hg32,arh,0.6666666666666666,0.4,0.5945945945945946
1029,hg32,atb,0.5555555555555556,0.2,0.5135135135135135
1030,hg32,atw,0.5555555555555556,0.3,0.5135135135135135
1031,hg32,auk,0.1111111111111111,0.6,0.40540540540540543
1032,hg32,awl,0.5555555555555556,0.4,0.5405405405405406
1033,hg32,bbn,0.5555555555555556,1.0,0.8918918918918919
1034,hg32,bhm,0.6666666666666666,1.0,0.918918918918919
1035,hg32,bms,0.6666666666666666,0.7,0.6486486486486487
1036,hg32,bpi,0.6666666666666666,0.3,0.5675675675675675
1037,hg32,bqc,0.7777777777777778,0.7,0.6756756756756757
1038,hg32,bvq,0.8888888888888888,0.7,0.7837837837837838
1039,hg32,cdh,0.5555555555555556,0.4,0.5405405405405406
1040,hg32,chi,0.8888888888888888,0.3,0.5945945945945946
1041,hg32,cjl,0.3333333333333333,0.2,0.4864864864864865
1042,hg32,ckl,0.7777777777777778,0.8,0.8108108108108109
1043,hg32,cmx,0.4444444444444444,1.0,0.8108108108108109
1044,hg33,ahl,0.8181818181818182,0.9166666666666666,0.9090909090909091
1045,hg33,aiv,0.7272727272727273,1.0,0.9318181818181818
1046,hg33,ajk,0.7272727272727273,0.9166666666666666,0.8181818181818182
1047,hg33,aju,0.45454545454545453,0.9166666666666666,0.8181818181818182
1048,hg33,alg,0.8181818181818182,1.0,0.9545454545454546
1049,hg33,aof,0.5454545454545454,1.0,0.8863636363636364
1050,hg33,aqq,0.36363636363636365,0.9166666666666666,0.7045454545454546
1051,hg33,arj,0.5454545454545454,0.9166666666666666,0.75
1052,hg33,asr,0.6363636363636364,0.9166666666666666,0.7954545454545454
1053,hg33,bcr,0.8181818181818182,0.8333333333333334,0.75
1054,hg33,bfy,0.5454545454545454,0.9166666666666666,0.75
1055,hg33,bgx,0.5454545454545454,1.0,0.8409090909090909
1056,hg33,bhc,0.5454545454545454,0.8333333333333334,0.7954545454545454
1057,hg33,boo,0.5454545454545454,0.5833333333333334,0.5909090909090909
1058,hg33,bpc,0.6363636363636364,0.9166666666666666,0.8409090909090909
1059,hg33,bqk,0.8181818181818182,0.9166666666666666,0.9318181818181818
1060,hg33,brm,0.6363636363636364,1.0,0.8863636363636364
1061,hg33,bua,0.6363636363636364,0.9166666666666666,0.8636363636363636
1062,hg33,cbh,0.7272727272727273,1.0,0.9090909090909091
1063,hg33,cft,0.36363636363636365,0.8333333333333334,0.75
1064,hg33,cjw,0.45454545454545453,0.8333333333333334,0.75
1065,hg34,aal,0.3333333333333333,1.0,0.7692307692307693
1066,hg34,acq,0.2222222222222222,1.0,0.7435897435897436
1067,hg34,adk,0.5555555555555556,0.7,0.7435897435897436
1068,hg34,agb,0.8888888888888888,0.4,0.5641025641025641
1069,hg34,ahb,0.4444444444444444,0.9,0.8205128205128205
1070,hg34,akf,0.7777777777777778,0.7,0.7948717948717948
1071,hg34,alg,0.3333333333333333,0.9,0.717948717948718
1072,hg34,anp,0.7777777777777778,1.0,0.8717948717948718
1073,hg34,aom,0.3333333333333333,1.0,0.7948717948717948
1074,hg34,aos,0.5555555555555556,0.9,0.8717948717948718
1075,hg34,arn,0.3333333333333333,1.0,0.7692307692307693
1076,hg34,ati,0.6666666666666666,0.8,0.7435897435897436
1077,hg34,awl,0.4444444444444444,0.8,0.717948717948718
1078,hg34,bgm,0.2222222222222222,0.6,0.5128205128205128
1079,hg34,bhz,0.5555555555555556,0.6,0.5897435897435898
1080,hg34,bmb,0.4444444444444444,0.8,0.6410256410256411
1081,hg34,bqs,0.2222222222222222,0.6,0.6666666666666666
1082,hg34,bun,0.5555555555555556,0.8,0.7948717948717948
1083,hg34,bvv,0.2222222222222222,0.6,0.6153846153846154
1084,hg34,bxy,0.2222222222222222,1.0,0.7948717948717948
1085,hg34,bzn,0.4444444444444444,0.6,0.6153846153846154
1086,hg34,cbu,0.5555555555555556,0.7,0.6923076923076923
1087,hg34,cce,0.5555555555555556,0.8,0.7692307692307693
1088,hg34,ckt,0.2222222222222222,0.7,0.5384615384615384
1089,hg34,cld,0.2222222222222222,1.0,0.7948717948717948
1090,hg35,ahb,0.625,0.6666666666666666,0.6285714285714286
1091,hg35,akt,0.5,0.8888888888888888,0.7142857142857143
1092,hg35,aqj,0.75,0.6666666666666666,0.7714285714285715
1093,hg35,atb,0.625,1.0,0.9142857142857143
1094,hg35,aui,0.5,0.7777777777777778,0.6571428571428571
1095,hg35,aus,0.75,0.8888888888888888,0.8857142857142857
1096,hg35,awf,0.75,0.7777777777777778,0.8285714285714286
1097,hg35,awq,0.625,0.4444444444444444,0.5714285714285714
1098,hg35,bcr,0.375,1.0,0.8571428571428571
1099,hg35,bgt,0.5,0.6666666666666666,0.6571428571428571
1100,hg35,bhc,0.5,1.0,0.8857142857142857
1101,hg35,bls,0.625,0.7777777777777778,0.7428571428571429
1102,hg35,bmm,0.75,0.5555555555555556,0.6571428571428571
1103,hg35,bnm,0.625,0.6666666666666666,0.6857142857142857
1104,hg35,boa,0.875,1.0,0.9714285714285714
1105,hg35,bqc,0.5,0.7777777777777778,0.7428571428571429
1106,hg35,bvm,0.375,0.7777777777777778,0.6857142857142857
1107,hg35,bwi,0.75,1.0,0.8571428571428571
1108,hg35,cai,0.5,0.5555555555555556,0.6285714285714286
1109,hg35,cch,0.5,1.0,0.8571428571428571
1110,hg35,cgk,0.75,0.8888888888888888,0.8571428571428571
1111,hg35,clt,0.75,0.8888888888888888,0.8571428571428571
1112,hg35,cno,0.75,0.6666666666666666,0.8
1113,hg36,afs,0.4444444444444444,0.8,0.6153846153846154
1114,hg36,ahb,0.4444444444444444,0.9,0.6666666666666666
1115,hg36,aju,0.5555555555555556,0.9,0.6923076923076923
1116,hg36,amv,0.2222222222222222,0.8,0.6666666666666666
1117,hg36,anq,0.5555555555555556,0.6,0.6153846153846154
1118,hg36,aof,0.4444444444444444,0.8,0.7692307692307693
1119,hg36,apn,0.4444444444444444,0.5,0.5384615384615384
1120,hg36,awf,0.4444444444444444,0.9,0.6410256410256411
1121,hg36,bcb,0.4444444444444444,0.8,0.5897435897435898
1122,hg36,bcr,0.6666666666666666,0.8,0.7948717948717948
1123,hg36,bdw,0.5555555555555556,0.8,0.5641025641025641
1124,hg36,bgm,0.5555555555555556,0.8,0.5897435897435898
1125,hg36,bry,0.3333333333333333,0.9,0.7692307692307693
1126,hg36,bwv,0.6666666666666666,0.8,0.717948717948718
1127,hg36,byc,0.5555555555555556,0.8,0.6923076923076923
1128,hg36,byd,0.5555555555555556,0.8,0.717948717948718
1129,hg36,cai,0.3333333333333333,0.8,0.6923076923076923
1130,hg36,caq,0.3333333333333333,0.8,0.46153846153846156
1131,hg36,cfx,0.3333333333333333,0.9,0.6666666666666666
1132,hg36,cho,0.4444444444444444,0.8,0.7692307692307693
1133,hg36,ckr,0.3333333333333333,0.8,0.6153846153846154
1134,hg37,aae,0.7777777777777778,0.5,0.6666666666666666
1135,hg37,acl,0.6666666666666666,0.6,0.6388888888888888
1136,hg37,ahq,1.0,0.7,0.8333333333333334
1137,hg37,aia,0.3333333333333333,1.0,0.75
1138,hg37,ait,0.6666666666666666,0.5,0.6944444444444444
1139,hg37,ald,0.8888888888888888,0.6,0.75
1140,hg37,ale,0.6666666666666666,0.8,0.7777777777777778
1141,hg37,anz,0.7777777777777778,0.8,0.7777777777777778
1142,hg37,aof,0.7777777777777778,0.5,0.7222222222222222
1143,hg37,asv,0.3333333333333333,0.9,0.75
1144,hg37,axm,0.8888888888888888,0.5,0.6388888888888888
1145,hg37,bdo,0.6666666666666666,0.4,0.6111111111111112
1146,hg37,bgm,0.6666666666666666,0.3,0.6666666666666666
1147,hg37,bhm,0.7777777777777778,0.8,0.7777777777777778
1148,hg37,bub,0.8888888888888888,1.0,0.8888888888888888
1149,hg37,bvg,0.7777777777777778,0.6,0.75
1150,hg37,bwi,0.6666666666666666,0.6,0.7222222222222222
1151,hg37,byw,0.5555555555555556,0.4,0.5277777777777778
1152,hg37,caf,0.7777777777777778,0.5,0.7222222222222222
1153,hg37,cbh,0.8888888888888888,0.8,0.9166666666666666
1154,hg38,aae,0.7272727272727273,0.5833333333333334,0.6808510638297872
1155,hg38,abx,0.5454545454545454,0.5833333333333334,0.6595744680851063
1156,hg38,acq,0.45454545454545453,0.5,0.7021276595744681
1157,hg38,aie,0.18181818181818182,0.3333333333333333,0.425531914893617
1158,hg38,aly,0.36363636363636365,0.8333333333333334,0.7446808510638298
1159,hg38,apc,0.45454545454545453,0.5833333333333334,0.6595744680851063
1160,hg38,ask,0.5454545454545454,0.5,0.6595744680851063
1161,hg38,atb,0.2727272727272727,0.5,0.5957446808510638
1162,hg38,bcg,0.5454545454545454,0.5833333333333334,0.6382978723404256
1163,hg38,bcr,0.7272727272727273,0.3333333333333333,0.6170212765957447
1164,hg38,bet,0.45454545454545453,0.4166666666666667,0.574468085106383
1165,hg38,bkl,0.8181818181818182,0.8333333333333334,0.8297872340425532
1166,hg38,bkm,0.45454545454545453,0.4166666666666667,0.5531914893617021
1167,hg38,bmp,0.6363636363636364,0.9166666666666666,0.8085106382978723
1168,hg38,bpz,0.6363636363636364,0.8333333333333334,0.7659574468085106
1169,hg38,bqt,0.5454545454545454,0.5833333333333334,0.6382978723404256
1170,hg38,bra,0.7272727272727273,0.75,0.7659574468085106
1171,hg38,bup,0.6363636363636364,0.75,0.7659574468085106
1172,hg38,bwv,0.7272727272727273,0.8333333333333334,0.8085106382978723
1173,hg38,bxc,0.7272727272727273,0.3333333333333333,0.574468085106383
1174,hg38,bxn,0.2727272727272727,0.8333333333333334,0.6808510638297872
1175,hg38,byw,0.2727272727272727,0.6666666666666666,0.5106382978723404
1176,hg38,bzj,0.7272727272727273,1.0,0.7446808510638298
1177,hg38,bzl,0.5454545454545454,0.16666666666666666,0.425531914893617
1178,hg38,ccc,0.8181818181818182,0.3333333333333333,0.6170212765957447
1179,hg38,ceb,0.45454545454545453,0.4166666666666667,0.5319148936170213
1180,hg38,ckb,0.45454545454545453,0.4166666666666667,0.5319148936170213
1181,hg39,aaj,0.4444444444444444,0.9,0.75
1182,hg39,agu,0.3333333333333333,0.8,0.6944444444444444
1183,hg39,ahb,0.5555555555555556,0.8,0.6944444444444444
1184,hg39,aia,0.4444444444444444,1.0,0.8055555555555556
1185,hg39,ajg,0.5555555555555556,0.6,0.5833333333333334
1186,hg39,aki,0.6666666666666666,1.0,0.8055555555555556
1187,hg39,ayq,0.2222222222222222,0.5,0.5277777777777778
1188,hg39,bfe,0.5555555555555556,0.9,0.6388888888888888
1189,hg39,bhm,0.8888888888888888,0.9,0.8888888888888888
1190,hg39,bmt,0.4444444444444444,0.6,0.6111111111111112
1191,hg39,bmw,0.2222222222222222,1.0,0.7777777777777778
1192,hg39,brr,0.2222222222222222,0.8,0.5833333333333334
1193,hg39,buk,0.4444444444444444,0.8,0.5555555555555556
1194,hg39,bvr,0.2222222222222222,0.9,0.6944444444444444
1195,hg39,bzs,0.3333333333333333,0.7,0.6111111111111112
1196,hg39,caf,0.4444444444444444,1.0,0.75
1197,hg39,ceb,0.6666666666666666,1.0,0.8888888888888888
1198,hg39,chc,0.3333333333333333,1.0,0.8055555555555556
1199,hg39,clc,0.3333333333333333,1.0,0.75
1200,hg39,clu,0.4444444444444444,0.7,0.7222222222222222
1201,hg40,abn,0.6,0.9090909090909091,0.6744186046511628
1202,hg40,aeg,0.5,0.2727272727272727,0.4186046511627907
1203,hg40,agu,0.7,0.6363636363636364,0.7209302325581395
1204,hg40,ahb,0.5,0.45454545454545453,0.5348837209302325
1205,hg40,anu,0.4,0.8181818181818182,0.6976744186046512
1206,hg40,asw,0.4,0.5454545454545454,0.6511627906976745
1207,hg40,aub,0.6,0.5454545454545454,0.627906976744186
1208,hg40,aui,0.3,0.7272727272727273,0.627906976744186
1209,hg40,azf,0.6,0.45454545454545453,0.5581395348837209
1210,hg40,bds,0.6,0.36363636363636365,0.5581395348837209
1211,hg40,bet,0.6,0.5454545454545454,0.6511627906976745
1212,hg40,bkl,0.5,0.45454545454545453,0.5581395348837209
1213,hg40,blq,0.7,0.6363636363636364,0.6046511627906976
1214,hg40,bmq,0.7,1.0,0.7674418604651163
1215,hg40,bny,0.4,0.8181818181818182,0.6976744186046512
1216,hg40,bps,0.4,0.5454545454545454,0.6046511627906976
1217,hg40,buh,0.5,0.36363636363636365,0.6046511627906976
1218,hg40,bzq,0.5,0.2727272727272727,0.4418604651162791
1219,hg40,cch,0.5,0.5454545454545454,0.6511627906976745
1220,hg40,ceb,0.3,1.0,0.6046511627906976
1221,hg40,chc,0.6,1.0,0.8604651162790697
1222,hg40,cib,0.4,0.5454545454545454,0.5116279069767442
1223,hg40,cjl,0.7,0.45454545454545453,0.6744186046511628
1224,hg41,abd,0.7272727272727273,0.5833333333333334,0.6444444444444445
1225,hg41,abx,0.7272727272727273,0.75,0.7111111111111111
1226,hg41,aet,0.6363636363636364,0.6666666666666666,0.6
1227,hg41,aex,0.6363636363636364,0.75,0.6888888888888889
1228,hg41,aju,0.6363636363636364,0.9166666666666666,0.6888888888888889
1229,hg41,aki,0.7272727272727273,0.6666666666666666,0.6
1230,hg41,amy,0.7272727272727273,0.5,0.4888888888888889
1231,hg41,aop,0.7272727272727273,0.6666666666666666,0.6222222222222222
1232,hg41,aue,0.7272727272727273,0.5833333333333334,0.5111111111111111
1233,hg41,avd,0.6363636363636364,0.5,0.5555555555555556
1234,hg41,azf,1.0,0.75,0.7555555555555555
1235,hg41,bes,0.8181818181818182,0.8333333333333334,0.7777777777777778
1236,hg41,bmo,0.6363636363636364,0.4166666666666667,0.5333333333333333
1237,hg41,bok,0.8181818181818182,0.75,0.7111111111111111
1238,hg41,bqp,0.6363636363636364,0.3333333333333333,0.6
1239,hg41,bre,0.8181818181818182,0.8333333333333334,0.6888888888888889
1240,hg41,btc,0.36363636363636365,1.0,0.5294117647058824
1241,hg41,btf,0.8181818181818182,0.5,0.6
1242,hg41,bzp,0.7272727272727273,0.25,0.5111111111111111
1243,hg41,bzy,0.45454545454545453,0.5833333333333334,0.5333333333333333
1244,hg41,cai,0.7272727272727273,0.8333333333333334,0.7333333333333333
1245,hg41,ceg,0.7272727272727273,0.8333333333333334,0.7555555555555555
1246,hg41,chc,0.7272727272727273,0.6666666666666666,0.8
1247,hg41,ciq,0.8181818181818182,0.8333333333333334,0.7111111111111111
1248,hg41,cmn,0.6363636363636364,0.75,0.6222222222222222
1249,hg42,aay,0.5833333333333334,0.8461538461538461,0.76
1250,hg42,acn,0.9166666666666666,0.8461538461538461,0.82
1251,hg42,aju,0.75,0.8461538461538461,0.76
1252,hg42,aki,0.6666666666666666,0.9230769230769231,0.74
1253,hg42,aqt,0.75,0.5384615384615384,0.72
1254,hg42,ask,0.5,0.9230769230769231,0.64
1255,hg42,bfy,0.6666666666666666,0.8461538461538461,0.74
1256,hg42,bgm,0.5,0.6153846153846154,0.6
1257,hg42,bki,0.6666666666666666,0.8461538461538461,0.76
1258,hg42,bpq,0.16666666666666666,0.4444444444444444,0.2391304347826087
1259,hg42,brv,0.5,0.9230769230769231,0.7
1260,hg42,bsa,0.9166666666666666,0.9230769230769231,0.88
1261,hg42,btf,0.4166666666666667,1.0,0.68
1262,hg42,bts,0.8333333333333334,0.9230769230769231,0.8
1263,hg42,bup,0.75,1.0,0.82
1264,hg42,byw,0.3333333333333333,0.5384615384615384,0.38
1265,hg42,cai,0.75,0.9230769230769231,0.82
1266,hg42,cch,0.8333333333333334,0.9230769230769231,0.88
1267,hg42,ceh,0.75,0.9230769230769231,0.78
1268,hg42,cfh,0.5,1.0,0.72
1269,hg42,chc,0.8333333333333334,1.0,0.84
1270,hg42,cho,0.75,0.8461538461538461,0.78
1271,hg42,cje,0.9166666666666666,0.9230769230769231,0.86
1272,hg42,clc,0.8333333333333334,1.0,0.82
1273,hg42,clo,0.75,1.0,0.84
1274,hg43,acn,0.7,1.0,0.9024390243902439
1275,hg43,afj,0.7,1.0,0.9024390243902439
1276,hg43,afk,0.7,0.8181818181818182,0.8780487804878049
1277,hg43,aju,0.5,1.0,0.8780487804878049
1278,hg43,alh,0.7,1.0,0.9024390243902439
1279,hg43,apn,0.5,1.0,0.8780487804878049
1280,hg43,ats,0.8,0.8181818181818182,0.8780487804878049
1281,hg43,ayt,0.4,1.0,0.8292682926829268
1282,hg43,azf,0.5,1.0,0.8780487804878049
1283,hg43,azp,0.6,1.0,0.9024390243902439
1284,hg43,bdr,0.4,1.0,0.8292682926829268
1285,hg43,bgm,0.6,1.0,0.8048780487804879
1286,hg43,bhm,0.8,1.0,0.926829268292683
1287,hg43,bla,0.7,1.0,0.9024390243902439
1288,hg43,bml,0.3,1.0,0.7560975609756098
1289,hg43,bmo,0.7,1.0,0.926829268292683
1290,hg43,boa,0.9,1.0,0.926829268292683
1291,hg43,boc,0.3,0.2727272727272727,0.34146341463414637
1292,hg43,brw,0.7,1.0,0.926829268292683
1293,hg43,bsq,0.2,1.0,0.7560975609756098
1294,hg43,bul,0.3,1.0,0.8292682926829268
1295,hg43,bvr,0.8,1.0,0.926829268292683
1296,hg43,cch,0.8,1.0,0.9512195121951219
1297,hg44,abw,0.8,0.9090909090909091,0.775
1298,hg44,acn,0.6,0.0,0.5333333333333333
1299,hg44,afk,0.9,0.9090909090909091,0.8
1300,hg44,ahi,0.8,0.8181818181818182,0.725
1301,hg44,aju,0.8,0.8181818181818182,0.625
1302,hg44,aki,0.8,1.0,0.775
1303,hg44,anc,1.0,0.8181818181818182,0.7
1304,hg44,asu,0.8,0.9090909090909091,0.7
1305,hg44,awf,0.8,0.9090909090909091,0.75
1306,hg44,axz,0.7,1.0,0.775
1307,hg44,bfe,0.8,0.7272727272727273,0.65
1308,hg44,bgi,0.8,0.18181818181818182,0.525
1309,hg44,bkk,0.6,0.9090909090909091,0.6
1310,hg44,bla,0.8,0.8181818181818182,0.725
1311,hg44,bnd,0.8,0.9090909090909091,0.65
1312,hg44,bnk,0.8,0.8181818181818182,0.725
1313,hg44,brw,0.5,0.8181818181818182,0.65
1314,hg44,bwg,0.6,0.7272727272727273,0.55
1315,hg44,bxy,0.8,1.0,0.725
1316,hg44,byw,0.6,0.8181818181818182,0.675
1317,hg44,bzr,0.8,0.9090909090909091,0.775
1318,hg44,cai,0.7,0.9090909090909091,0.75
1319,hg44,ceb,0.8,0.6363636363636364,0.65
1320,hg44,cik,0.6,1.0,0.7
1321,hg44,cko,0.8,0.6363636363636364,0.65
1322,hg44,cnk,0.5,0.36363636363636365,0.425
1323,hg45,agu,0.5454545454545454,0.5833333333333334,0.5434782608695652
1324,hg45,aju,0.6363636363636364,0.5,0.5434782608695652
1325,hg45,arg,0.5454545454545454,0.6666666666666666,0.6521739130434783
1326,hg45,ava,0.45454545454545453,1.0,0.8478260869565217
1327,hg45,bas,0.7272727272727273,0.9166666666666666,0.6956521739130435
1328,hg45,bct,0.5454545454545454,0.16666666666666666,0.4782608695652174
1329,hg45,bhw,0.7272727272727273,0.75,0.6739130434782609
1330,hg45,biv,0.8181818181818182,0.6666666666666666,0.6304347826086957
1331,hg45,bjn,0.6363636363636364,0.5833333333333334,0.5869565217391305
1332,hg45,bnd,0.5454545454545454,1.0,0.717391304347826
1333,hg45,bpi,0.5454545454545454,0.8333333333333334,0.6086956521739131
1334,hg45,bqc,0.45454545454545453,0.4166666666666667,0.5869565217391305
1335,hg45,bty,0.8181818181818182,0.6666666666666666,0.717391304347826
1336,hg45,buu,0.8181818181818182,1.0,0.717391304347826
1337,hg45,byw,0.5454545454545454,0.5833333333333334,0.5
1338,hg45,cbh,0.5454545454545454,0.9166666666666666,0.8695652173913043
1339,hg45,ccf,0.45454545454545453,0.5833333333333334,0.5652173913043478
1340,hg45,ced,0.6363636363636364,0.5,0.5652173913043478
1341,hg45,cfx,0.5454545454545454,0.5833333333333334,0.4782608695652174
1342,hg45,cjc,0.7272727272727273,0.3333333333333333,0.5434782608695652
1343,hg45,cjh,0.9090909090909091,0.75,0.717391304347826
1344,hg45,clc,0.6363636363636364,0.6666666666666666,0.6086956521739131
1345,hg45,cmz,0.7272727272727273,0.5833333333333334,0.6739130434782609
1346,hg46,aaj,0.7272727272727273,1.0,0.8723404255319149
1347,hg46,acy,0.9090909090909091,1.0,0.9361702127659575
1348,hg46,aeb,0.6363636363636364,0.9166666666666666,0.6808510638297872
1349,hg46,ahb,0.8181818181818182,0.8333333333333334,0.8723404255319149
1350,hg46,akd,0.8181818181818182,1.0,0.8936170212765957
