,concept,overall,last_quarter,first_quarter,subject,overall_percentile,last_quarter_percentile,last_quarter_difference
23,hg11,0.925,0.9,0.8,gpt2,59.09090909090909,9.090909090909092,-0.09999999999999998
24,hg12,0.5882352941176471,0.6666666666666666,0.3333333333333333,gpt2,4.3478260869565215,4.3478260869565215,-0.33333333333333337
25,hg13,0.6666666666666666,0.7777777777777778,0.5555555555555556,gpt2,8.695652173913043,4.3478260869565215,-0.2222222222222222
26,hg14,0.46938775510204084,0.5,0.3333333333333333,gpt2,0.0,4.761904761904762,-0.5
27,hg15,0.36363636363636365,0.36363636363636365,0.45454545454545453,gpt2,0.0,0.0,-0.5863636363636363
28,hg16,0.47368421052631576,0.5555555555555556,0.2222222222222222,gpt2,9.090909090909092,27.272727272727273,-0.3856209150326797
29,hg17,0.75,0.8333333333333334,0.5,gpt2,61.904761904761905,52.38095238095238,0.023809523809523836
30,hg18,0.5333333333333333,0.7272727272727273,0.45454545454545453,gpt2,0.0,4.0,-0.2727272727272727
31,hg19,0.46153846153846156,0.3333333333333333,0.5555555555555556,gpt2,4.545454545454546,0.0,-0.6666666666666667
32,hg20,0.43243243243243246,0.3333333333333333,0.2222222222222222,gpt2,0.0,0.0,-0.6666666666666667
33,hg21,0.7142857142857143,0.75,0.5,gpt2,20.0,24.0,-0.25
34,hg22,0.6923076923076923,0.7777777777777778,0.5555555555555556,gpt2,22.72727272727273,31.81818181818182,-0.2222222222222222
35,hg23,0.5434782608695652,0.6363636363636364,0.2727272727272727,gpt2,4.545454545454546,4.545454545454546,-0.36363636363636365
36,hg24,0.6190476190476191,0.9,0.5,gpt2,9.090909090909092,9.090909090909092,-0.09999999999999998
37,hg25,0.5319148936170213,0.7272727272727273,0.2727272727272727,gpt2,0.0,13.636363636363637,-0.2727272727272727
38,hg26,0.8297872340425532,0.9090909090909091,0.7272727272727273,gpt2,52.38095238095238,61.904761904761905,0.10909090909090902
39,hg27,0.5909090909090909,0.5454545454545454,0.8181818181818182,gpt2,8.695652173913043,8.695652173913043,-0.40454545454545454
40,hg28,0.49019607843137253,0.5833333333333334,0.25,gpt2,0.0,21.73913043478261,-0.3666666666666666
41,hg29,0.6190476190476191,0.8,0.6,gpt2,21.73913043478261,21.73913043478261,-0.19999999999999996
42,hg30,0.6666666666666666,1.0,0.45454545454545453,gpt2,14.285714285714285,100.0,0.052631578947368474
43,hg31,0.36,0.5833333333333334,0.25,gpt2,0.0,8.0,-0.36904761904761896
44,hg32,0.45,0.4,0.5,gpt2,4.166666666666667,4.166666666666667,-0.5722222222222222
45,hg33,0.5531914893617021,0.9090909090909091,0.5454545454545454,gpt2,0.0,28.57142857142857,-0.03535353535353536
46,hg34,0.6190476190476191,1.0,0.2,gpt2,12.0,100.0,0.2222222222222222
47,hg35,0.5277777777777778,0.4444444444444444,0.4444444444444444,gpt2,0.0,0.0,-0.5
48,hg36,0.5238095238095238,1.0,0.3,gpt2,0.0,100.0,0.368421052631579
49,hg37,0.4634146341463415,0.4,0.3,gpt2,5.0,5.0,-0.46111111111111114
50,hg38,0.5961538461538461,0.5384615384615384,0.38461538461538464,gpt2,44.0,48.0,-0.006993006993006978
51,hg39,0.775,0.8,0.7,gpt2,30.0,30.0,-0.09999999999999998
52,hg40,0.4782608695652174,0.6363636363636364,0.2727272727272727,gpt2,0.0,21.73913043478261,-0.11363636363636365
53,hg41,0.6956521739130435,0.7272727272727273,0.45454545454545453,gpt2,45.833333333333336,25.0,-0.1411483253588517
54,hg42,0.6923076923076923,0.9230769230769231,0.5384615384615384,gpt2,9.090909090909092,86.36363636363637,0.06593406593406603
55,hg43,0.6222222222222222,0.7272727272727273,0.2727272727272727,gpt2,0.0,22.72727272727273,-0.10606060606060608
56,hg44,0.6136363636363636,0.7272727272727273,0.45454545454545453,gpt2,20.0,76.0,0.07727272727272727
57,hg45,0.52,0.3333333333333333,0.5,gpt2,8.695652173913043,0.0,-0.31884057971014496
58,hg46,0.5686274509803921,0.75,0.25,gpt2,0.0,7.6923076923076925,-0.06818181818181823
59,hg47,0.7755102040816326,0.5833333333333334,0.75,gpt2,91.30434782608695,8.695652173913043,-0.1785714285714285
60,hg48,0.6666666666666666,0.8888888888888888,0.4444444444444444,gpt2,25.0,70.83333333333334,0.03594771241830064
61,hg49,0.5,0.7272727272727273,0.18181818181818182,gpt2,4.545454545454546,59.09090909090909,0.12200956937799046
62,hg50,0.6808510638297872,0.9090909090909091,0.36363636363636365,gpt2,16.666666666666668,45.833333333333336,-0.06459330143540665
63,hg51,0.8333333333333334,0.75,0.75,gpt2,17.391304347826086,13.043478260869565,-0.15000000000000002
64,hg52,0.9090909090909091,1.0,0.6923076923076923,gpt2,31.81818181818182,100.00000000000001,0.050000000000000044
65,hg53,0.8857142857142857,0.875,0.75,gpt2,56.52173913043478,8.695652173913043,-0.125
66,hg54,0.76,0.9166666666666666,0.5,gpt2,12.5,12.5,-0.08333333333333337
67,hg55,0.6808510638297872,0.8181818181818182,0.5454545454545454,gpt2,4.166666666666667,29.166666666666668,-0.10681818181818181
68,hg56,0.5681818181818182,0.45454545454545453,0.36363636363636365,gpt2,4.0,4.0,-0.2676767676767677
69,hg57,0.6222222222222222,0.7272727272727273,0.5454545454545454,gpt2,41.66666666666667,58.333333333333336,0.0430622009569378
70,hg58,0.6363636363636364,0.9090909090909091,0.5454545454545454,gpt2,52.17391304347826,86.95652173913044,0.1722488038277512
71,hg59,0.5813953488372093,0.6,0.4,gpt2,27.272727272727273,18.181818181818183,-0.4
72,hg60,0.5,0.4,0.4,gpt2,12.5,0.0,-0.5736842105263157
73,hg61,0.7380952380952381,0.9,0.6,gpt2,59.09090909090909,63.63636363636364,0.2529411764705882
74,hg62,0.5869565217391305,0.5454545454545454,0.2727272727272727,gpt2,4.545454545454546,4.545454545454546,-0.3545454545454546
75,hg63,0.5306122448979592,0.5833333333333334,0.5833333333333334,gpt2,24.0,20.0,-0.41666666666666663
76,hg64,0.48,0.6666666666666666,0.3333333333333333,gpt2,4.761904761904762,47.61904761904762,-0.09523809523809523
77,hg65,0.723404255319149,0.8181818181818182,0.45454545454545453,gpt2,4.761904761904762,9.523809523809524,-0.07070707070707061
78,hg66,0.6764705882352942,0.5,0.375,gpt2,52.17391304347826,30.43478260869565,-0.1470588235294118
79,hg67,0.7272727272727273,0.45454545454545453,0.7272727272727273,gpt2,86.36363636363637,9.090909090909092,-0.1954545454545455
80,hg68,0.5476190476190477,0.5,0.2,gpt2,36.0,40.0,-0.050000000000000044
81,hg69,0.4523809523809524,0.6,0.2,gpt2,0.0,12.5,-0.4
82,hg70,0.6744186046511628,1.0,0.1,gpt2,68.18181818181819,100.00000000000001,0.33333333333333337
83,hg71,0.9090909090909091,1.0,0.8181818181818182,gpt2,90.47619047619048,100.0,0.050000000000000044
84,hg72,0.6222222222222222,0.7272727272727273,0.36363636363636365,gpt2,17.391304347826086,26.08695652173913,-0.022727272727272707
85,hg73,0.4444444444444444,0.5454545454545454,0.45454545454545453,gpt2,0.0,23.80952380952381,-0.13875598086124408
86,hg74,0.43859649122807015,0.5714285714285714,0.42857142857142855,gpt2,8.695652173913043,26.08695652173913,-0.09523809523809523
87,hg75,0.6046511627906976,0.6,0.5,gpt2,48.0,36.0,-0.08421052631578951
88,hg76,0.5869565217391305,0.8181818181818182,0.45454545454545453,gpt2,54.54545454545455,86.36363636363637,0.23923444976076558
89,hg77,0.7446808510638298,0.7272727272727273,0.6363636363636364,gpt2,9.090909090909092,9.090909090909092,-0.2727272727272727
90,hg78,0.6896551724137931,0.6428571428571429,0.5714285714285714,gpt2,8.695652173913043,8.695652173913043,-0.3571428571428571
91,hg79,0.574468085106383,0.6363636363636364,0.2727272727272727,gpt2,0.0,0.0,-0.36363636363636365
92,hg80,0.6595744680851063,0.8181818181818182,0.36363636363636365,gpt2,23.80952380952381,19.047619047619047,-0.18181818181818177
93,hg81,0.6410256410256411,0.8888888888888888,0.2222222222222222,gpt2,9.523809523809524,42.857142857142854,-0.05228758169934644
94,hg82,0.5405405405405406,0.6666666666666666,0.4444444444444444,gpt2,4.166666666666667,4.166666666666667,-0.33333333333333337
95,hg83,0.5652173913043478,0.45454545454545453,0.5454545454545454,gpt2,4.545454545454546,0.0,-0.5454545454545454
96,hg84,0.6410256410256411,0.8888888888888888,0.4444444444444444,gpt2,4.761904761904762,33.333333333333336,-0.11111111111111116
97,hg85,0.6744186046511628,0.5,0.7,gpt2,8.695652173913043,0.0,-0.5
98,hg86,0.7560975609756098,0.9,0.6,gpt2,21.73913043478261,17.391304347826086,-0.09999999999999998
99,hg87,0.5106382978723404,0.7272727272727273,0.36363636363636365,gpt2,0.0,15.789473684210527,-0.2727272727272727
100,hg88,0.5714285714285714,0.5,0.35714285714285715,gpt2,38.095238095238095,23.80952380952381,-0.10869565217391308
101,hg89,0.6511627906976745,0.9,0.3,gpt2,4.545454545454546,72.72727272727273,0.13809523809523816
102,hg90,0.4146341463414634,0.3,0.2,gpt2,4.761904761904762,9.523809523809524,-0.33157894736842103
103,hg91,0.84,0.8333333333333334,0.75,gpt2,72.72727272727273,54.54545454545455,0.007246376811594235
104,hg92,0.6304347826086957,0.9090909090909091,0.45454545454545453,gpt2,4.166666666666667,45.833333333333336,-0.040909090909090895
105,hg93,0.7083333333333334,0.8333333333333334,0.25,gpt2,18.181818181818183,18.181818181818183,-0.06666666666666665
106,hg94,0.6744186046511628,0.7,0.5,gpt2,13.636363636363637,4.545454545454546,-0.30000000000000004
107,hg95,0.7380952380952381,1.0,0.6,gpt2,4.3478260869565215,100.0,0.0
108,hg96,0.813953488372093,0.9,0.7,gpt2,10.0,5.0,-0.09999999999999998
109,hg97,0.6744186046511628,0.7,0.6,gpt2,31.81818181818182,27.272727272727273,-0.10000000000000009
110,hg98,0.4146341463414634,0.6,0.1,gpt2,4.3478260869565215,13.043478260869565,-0.2333333333333334
111,hg99,0.4418604651162791,0.7,0.3,gpt2,0.0,9.523809523809524,-0.30000000000000004
0,hg01,0.9722222222222222,1.0,0.8888888888888888,gpt2_xl,95.45454545454547,100.00000000000001,0.0
1,hg02,0.9574468085106383,0.9090909090909091,0.9090909090909091,gpt2_xl,75.0,20.0,-0.09090909090909094
2,hg03,0.5882352941176471,0.5833333333333334,0.4166666666666667,gpt2_xl,4.0,4.0,-0.41666666666666663
3,hg04,0.7391304347826086,0.6363636363636364,0.8181818181818182,gpt2_xl,9.090909090909092,4.545454545454546,-0.36363636363636365
4,hg05,0.7222222222222222,0.9230769230769231,0.6923076923076923,gpt2_xl,4.166666666666667,12.5,-0.07692307692307687
5,hg06,0.5348837209302325,0.5,0.5,gpt2_xl,4.3478260869565215,4.3478260869565215,-0.5
6,hg07,0.7647058823529411,0.8333333333333334,0.75,gpt2_xl,13.636363636363637,9.090909090909092,-0.16666666666666663
7,hg08,0.6744186046511628,1.0,0.5,gpt2_xl,16.0,100.0,0.0
8,hg09,0.8125,0.8333333333333334,0.75,gpt2_xl,8.695652173913043,4.3478260869565215,-0.16666666666666663
9,hg100,0.5384615384615384,0.5555555555555556,0.6666666666666666,gpt2_xl,14.285714285714285,14.285714285714285,-0.33333333333333326
10,hg101,0.45,0.6,0.2,gpt2_xl,0.0,36.36363636363637,-0.03888888888888886
11,hg102,0.4339622641509434,0.3076923076923077,0.38461538461538464,gpt2_xl,12.5,8.333333333333334,-0.24230769230769234
12,hg103,0.6153846153846154,0.7777777777777778,0.5555555555555556,gpt2_xl,72.72727272727273,77.27272727272728,0.2514619883040936
13,hg104,0.5952380952380952,0.6,0.7,gpt2_xl,25.0,33.333333333333336,-0.275
14,hg105,0.6326530612244898,0.25,0.6666666666666666,gpt2_xl,36.36363636363637,0.0,-0.6447368421052632
15,hg106,0.5283018867924528,0.3076923076923077,0.6153846153846154,gpt2_xl,0.0,0.0,-0.4423076923076923
16,hg107,0.6363636363636364,0.7272727272727273,0.45454545454545453,gpt2_xl,52.17391304347826,47.826086956521735,-0.022727272727272707
17,hg108,0.5,0.5454545454545454,0.36363636363636365,gpt2_xl,28.0,36.0,-0.10160427807486638
18,hg109,0.75,1.0,0.5,gpt2_xl,8.0,100.0,0.15000000000000002
19,hg10,0.5714285714285714,0.5,0.4,gpt2_xl,0.0,0.0,-0.5
20,hg110,0.8222222222222222,1.0,0.9090909090909091,gpt2_xl,68.0,100.0,0.368421052631579
21,hg111,0.6140350877192983,0.42857142857142855,0.5714285714285714,gpt2_xl,65.21739130434783,4.3478260869565215,-0.18012422360248453
22,hg112,0.575,0.5,0.4,gpt2_xl,16.0,0.0,-0.39473684210526316
23,hg11,0.8,0.7,0.5,gpt2_xl,4.545454545454546,0.0,-0.30000000000000004
24,hg12,0.5882352941176471,0.5833333333333334,0.5,gpt2_xl,4.3478260869565215,4.3478260869565215,-0.41666666666666663
25,hg13,0.6923076923076923,0.7777777777777778,0.4444444444444444,gpt2_xl,8.695652173913043,4.3478260869565215,-0.2222222222222222
26,hg14,0.5714285714285714,0.6666666666666666,0.5,gpt2_xl,9.523809523809524,14.285714285714285,-0.33333333333333337
27,hg15,0.5454545454545454,0.7272727272727273,0.5454545454545454,gpt2_xl,21.05263157894737,36.8421052631579,-0.22272727272727266
28,hg16,0.47368421052631576,0.3333333333333333,0.2222222222222222,gpt2_xl,9.090909090909092,4.545454545454546,-0.607843137254902
29,hg17,0.7291666666666666,0.8333333333333334,0.5,gpt2_xl,61.904761904761905,52.38095238095238,0.023809523809523836
30,hg18,0.4666666666666667,0.45454545454545453,0.5454545454545454,gpt2_xl,0.0,0.0,-0.5454545454545454
31,hg19,0.6153846153846154,0.6666666666666666,0.6666666666666666,gpt2_xl,13.636363636363637,13.636363636363637,-0.33333333333333337
32,hg20,0.7837837837837838,0.7777777777777778,0.7777777777777778,gpt2_xl,4.3478260869565215,0.0,-0.2222222222222222
33,hg21,0.673469387755102,0.8333333333333334,0.5,gpt2_xl,12.0,24.0,-0.16666666666666663
34,hg22,0.7948717948717948,1.0,0.5555555555555556,gpt2_xl,36.36363636363637,100.00000000000001,0.0
35,hg23,0.6521739130434783,0.6363636363636364,0.7272727272727273,gpt2_xl,4.545454545454546,4.545454545454546,-0.36363636363636365
36,hg24,0.8333333333333334,0.9,0.8,gpt2_xl,18.181818181818183,9.090909090909092,-0.09999999999999998
37,hg25,0.5957446808510638,0.45454545454545453,0.7272727272727273,gpt2_xl,0.0,4.545454545454546,-0.5454545454545454
38,hg26,0.8085106382978723,0.8181818181818182,0.9090909090909091,gpt2_xl,47.61904761904762,52.38095238095238,0.018181818181818188
39,hg27,0.6363636363636364,0.6363636363636364,0.7272727272727273,gpt2_xl,21.73913043478261,8.695652173913043,-0.3136363636363636
40,hg28,0.5490196078431373,0.75,0.3333333333333333,gpt2_xl,8.695652173913043,47.826086956521735,-0.19999999999999996
41,hg29,0.6666666666666666,0.5,0.8,gpt2_xl,21.73913043478261,8.695652173913043,-0.5
42,hg30,0.7777777777777778,1.0,0.7272727272727273,gpt2_xl,28.57142857142857,100.0,0.052631578947368474
43,hg31,0.48,0.5,0.5,gpt2_xl,4.0,4.0,-0.45238095238095233
44,hg32,0.5,0.6,0.3,gpt2_xl,4.166666666666667,8.333333333333334,-0.37222222222222223
45,hg33,0.7659574468085106,0.9090909090909091,0.6363636363636364,gpt2_xl,4.761904761904762,28.57142857142857,-0.03535353535353536
46,hg34,0.6190476190476191,0.8,0.5,gpt2_xl,12.0,52.0,0.022222222222222254
47,hg35,0.5555555555555556,0.6666666666666666,0.3333333333333333,gpt2_xl,4.3478260869565215,8.695652173913043,-0.2777777777777778
48,hg36,0.6666666666666666,0.7,0.3,gpt2_xl,47.61904761904762,71.42857142857143,0.06842105263157894
49,hg37,0.5365853658536586,0.6,0.4,gpt2_xl,5.0,20.0,-0.2611111111111112
50,hg38,0.5961538461538461,0.46153846153846156,0.5384615384615384,gpt2_xl,44.0,36.0,-0.08391608391608385
51,hg39,0.825,0.9,0.7,gpt2_xl,45.0,55.0,0.0
52,hg40,0.5652173913043478,0.5454545454545454,0.6363636363636364,gpt2_xl,17.391304347826086,4.3478260869565215,-0.20454545454545459
53,hg41,0.6956521739130435,0.7272727272727273,0.7272727272727273,gpt2_xl,45.833333333333336,25.0,-0.1411483253588517
54,hg42,0.7884615384615384,0.8461538461538461,0.7692307692307693,gpt2_xl,36.36363636363637,27.272727272727273,-0.01098901098901095
55,hg43,0.7555555555555555,0.5454545454545454,0.8181818181818182,gpt2_xl,4.545454545454546,0.0,-0.28787878787878796
56,hg44,0.5227272727272727,0.7272727272727273,0.45454545454545453,gpt2_xl,12.0,76.0,0.07727272727272727
57,hg45,0.46,0.5833333333333334,0.4166666666666667,gpt2_xl,0.0,30.43478260869565,-0.0688405797101449
58,hg46,0.6078431372549019,0.5833333333333334,0.5,gpt2_xl,3.8461538461538463,0.0,-0.23484848484848486
59,hg47,0.7346938775510204,0.5,0.6666666666666666,gpt2_xl,78.26086956521739,4.3478260869565215,-0.26190476190476186
60,hg48,0.8205128205128205,0.8888888888888888,0.5555555555555556,gpt2_xl,62.50000000000001,70.83333333333334,0.03594771241830064
61,hg49,0.5217391304347826,0.6363636363636364,0.2727272727272727,gpt2_xl,4.545454545454546,54.54545454545455,0.031100478468899517
62,hg50,0.8297872340425532,0.9090909090909091,0.6363636363636364,gpt2_xl,45.833333333333336,45.833333333333336,-0.06459330143540665
63,hg51,0.7708333333333334,0.6666666666666666,0.5833333333333334,gpt2_xl,8.695652173913043,4.3478260869565215,-0.2333333333333334
64,hg52,0.9636363636363636,0.9230769230769231,0.9230769230769231,gpt2_xl,86.36363636363637,27.272727272727273,-0.026923076923076827
65,hg53,0.9142857142857143,0.875,0.875,gpt2_xl,86.95652173913044,8.695652173913043,-0.125
66,hg54,0.92,0.9166666666666666,0.8333333333333334,gpt2_xl,45.833333333333336,12.5,-0.08333333333333337
67,hg55,0.6595744680851063,0.6363636363636364,0.6363636363636364,gpt2_xl,0.0,8.333333333333334,-0.2886363636363637
68,hg56,0.45454545454545453,0.36363636363636365,0.18181818181818182,gpt2_xl,0.0,0.0,-0.35858585858585856
69,hg57,0.6444444444444445,0.6363636363636364,0.6363636363636364,gpt2_xl,50.0,41.66666666666667,-0.04784688995215314
70,hg58,0.5227272727272727,0.7272727272727273,0.2727272727272727,gpt2_xl,8.695652173913043,34.78260869565217,-0.009569377990430561
71,hg59,0.5813953488372093,0.6,0.5,gpt2_xl,27.272727272727273,18.181818181818183,-0.4
72,hg60,0.4523809523809524,0.5,0.3,gpt2_xl,0.0,0.0,-0.4736842105263157
73,hg61,0.7380952380952381,0.9,0.6,gpt2_xl,59.09090909090909,63.63636363636364,0.2529411764705882
74,hg62,0.7391304347826086,0.7272727272727273,0.6363636363636364,gpt2_xl,18.181818181818183,9.090909090909092,-0.17272727272727273
75,hg63,0.5510204081632653,0.5,0.75,gpt2_xl,28.0,20.0,-0.5
76,hg64,0.36,0.16666666666666666,0.5833333333333334,gpt2_xl,0.0,0.0,-0.5952380952380952
77,hg65,0.8936170212765957,0.9090909090909091,0.8181818181818182,gpt2_xl,57.14285714285714,61.904761904761905,0.02020202020202022
78,hg66,0.6176470588235294,0.375,0.375,gpt2_xl,52.17391304347826,13.043478260869565,-0.2720588235294118
79,hg67,0.6136363636363636,0.36363636363636365,0.36363636363636365,gpt2_xl,36.36363636363637,4.545454545454546,-0.2863636363636364
80,hg68,0.4523809523809524,0.3,0.4,gpt2_xl,8.0,4.0,-0.25000000000000006
81,hg69,0.6428571428571429,0.7,0.4,gpt2_xl,12.5,12.5,-0.30000000000000004
82,hg70,0.5813953488372093,0.8,0.4,gpt2_xl,22.72727272727273,63.63636363636364,0.13333333333333341
83,hg71,0.9545454545454546,1.0,1.0,gpt2_xl,95.23809523809524,100.0,0.050000000000000044
84,hg72,0.6222222222222222,0.5454545454545454,0.5454545454545454,gpt2_xl,17.391304347826086,8.695652173913043,-0.20454545454545459
85,hg73,0.6666666666666666,0.7272727272727273,0.7272727272727273,gpt2_xl,57.14285714285714,57.14285714285714,0.0430622009569378
86,hg74,0.543859649122807,0.42857142857142855,0.5714285714285714,gpt2_xl,43.47826086956522,8.695652173913043,-0.23809523809523808
87,hg75,0.5348837209302325,0.3,0.8,gpt2_xl,36.0,4.0,-0.3842105263157895
88,hg76,0.6739130434782609,0.9090909090909091,0.36363636363636365,gpt2_xl,81.81818181818183,95.45454545454547,0.3301435406698564
89,hg77,0.7446808510638298,0.7272727272727273,0.8181818181818182,gpt2_xl,9.090909090909092,9.090909090909092,-0.2727272727272727
90,hg78,0.7241379310344828,0.6428571428571429,0.7857142857142857,gpt2_xl,13.043478260869565,8.695652173913043,-0.3571428571428571
91,hg79,0.3829787234042553,0.5454545454545454,0.45454545454545453,gpt2_xl,0.0,0.0,-0.4545454545454546
92,hg80,0.6382978723404256,0.5454545454545454,0.5454545454545454,gpt2_xl,19.047619047619047,0.0,-0.4545454545454546
93,hg81,0.5897435897435898,0.8888888888888888,0.3333333333333333,gpt2_xl,4.761904761904762,42.857142857142854,-0.05228758169934644
94,hg82,0.3783783783783784,0.7777777777777778,0.4444444444444444,gpt2_xl,0.0,20.833333333333336,-0.2222222222222222
95,hg83,0.5652173913043478,0.6363636363636364,0.18181818181818182,gpt2_xl,4.545454545454546,0.0,-0.36363636363636365
96,hg84,0.8205128205128205,1.0,0.6666666666666666,gpt2_xl,28.57142857142857,100.0,0.0
97,hg85,0.5581395348837209,0.8,0.3,gpt2_xl,0.0,13.043478260869565,-0.19999999999999996
98,hg86,0.7317073170731707,0.9,0.4,gpt2_xl,21.73913043478261,17.391304347826086,-0.09999999999999998
99,hg87,0.46808510638297873,0.5454545454545454,0.45454545454545453,gpt2_xl,0.0,5.2631578947368425,-0.4545454545454546
100,hg88,0.6428571428571429,0.5714285714285714,0.5714285714285714,gpt2_xl,52.38095238095238,42.857142857142854,-0.037267080745341685
101,hg89,0.6744186046511628,0.9,0.3,gpt2_xl,4.545454545454546,72.72727272727273,0.13809523809523816
102,hg90,0.5853658536585366,0.6,0.6,gpt2_xl,38.095238095238095,38.095238095238095,-0.03157894736842104
103,hg91,0.82,0.8333333333333334,0.5833333333333334,gpt2_xl,40.909090909090914,54.54545454545455,0.007246376811594235
104,hg92,0.6739130434782609,0.7272727272727273,0.45454545454545453,gpt2_xl,4.166666666666667,4.166666666666667,-0.22272727272727266
105,hg93,0.6875,0.9166666666666666,0.16666666666666666,gpt2_xl,18.181818181818183,54.54545454545455,0.016666666666666607
106,hg94,0.7441860465116279,0.6,0.6,gpt2_xl,18.181818181818183,0.0,-0.4
107,hg95,0.8809523809523809,1.0,0.9,gpt2_xl,21.73913043478261,100.0,0.0
108,hg96,0.9069767441860465,0.9,0.9,gpt2_xl,30.0,5.0,-0.09999999999999998
109,hg97,0.6744186046511628,0.6,0.7,gpt2_xl,31.81818181818182,18.181818181818183,-0.20000000000000007
110,hg98,0.5853658536585366,0.5,0.3,gpt2_xl,13.043478260869565,13.043478260869565,-0.33333333333333337
111,hg99,0.5813953488372093,0.8,0.3,gpt2_xl,9.523809523809524,19.047619047619047,-0.19999999999999996
0,hg01,0.8055555555555556,1.0,0.5555555555555556,gpt35,0.0,100.00000000000001,0.0
1,hg02,0.851063829787234,1.0,0.6363636363636364,gpt35,25.0,100.0,0.0
2,hg03,0.6666666666666666,1.0,0.5833333333333334,gpt35,4.0,100.0,0.0
3,hg04,0.8260869565217391,1.0,0.5454545454545454,gpt35,9.090909090909092,100.00000000000001,0.0
4,hg05,0.7777777777777778,1.0,0.46153846153846156,gpt35,4.166666666666667,100.0,0.0
5,hg06,0.6046511627906976,0.9,0.5,gpt35,13.043478260869565,43.47826086956522,-0.09999999999999998
6,hg07,0.7450980392156863,1.0,0.6666666666666666,gpt35,13.636363636363637,100.00000000000001,0.0
7,hg08,0.6744186046511628,0.8,0.6,gpt35,16.0,16.0,-0.19999999999999996
8,hg09,0.75,0.75,0.5833333333333334,gpt35,8.695652173913043,4.3478260869565215,-0.25
9,hg100,0.7435897435897436,0.6666666666666666,0.6666666666666666,gpt35,61.904761904761905,19.047619047619047,-0.2222222222222222
10,hg101,0.475,0.7,0.3,gpt35,0.0,63.63636363636364,0.061111111111111116
11,hg102,0.49056603773584906,0.38461538461538464,0.5384615384615384,gpt35,25.0,16.666666666666668,-0.1653846153846154
12,hg103,0.2564102564102564,0.2222222222222222,0.5555555555555556,gpt35,0.0,9.090909090909092,-0.30409356725146197
13,hg104,0.5238095238095238,0.6,0.5,gpt35,16.666666666666668,33.333333333333336,-0.275
14,hg105,0.5918367346938775,0.5833333333333334,0.5,gpt35,27.272727272727273,18.181818181818183,-0.3114035087719298
15,hg106,0.6037735849056604,0.6923076923076923,0.6153846153846154,gpt35,4.0,28.0,-0.05769230769230771
16,hg107,0.5909090909090909,0.8181818181818182,0.36363636363636365,gpt35,30.43478260869565,60.8695652173913,0.06818181818181823
17,hg108,0.5227272727272727,0.6363636363636364,0.2727272727272727,gpt35,36.0,48.0,-0.010695187165775444
18,hg109,0.8,0.9,0.7,gpt35,20.0,68.0,0.050000000000000044
19,hg10,0.5714285714285714,0.7,0.6,gpt35,0.0,0.0,-0.30000000000000004
20,hg110,0.8,1.0,0.5454545454545454,gpt35,64.0,100.0,0.368421052631579
21,hg111,0.5087719298245614,0.7142857142857143,0.2857142857142857,gpt35,30.43478260869565,69.56521739130434,0.10559006211180122
22,hg112,0.425,0.6,0.2,gpt35,0.0,16.0,-0.2947368421052632
23,hg11,0.8,0.9,0.6,gpt35,4.545454545454546,9.090909090909092,-0.09999999999999998
24,hg12,0.6274509803921569,0.6666666666666666,0.5833333333333334,gpt35,13.043478260869565,4.3478260869565215,-0.33333333333333337
25,hg13,0.6666666666666666,0.8888888888888888,0.3333333333333333,gpt35,8.695652173913043,8.695652173913043,-0.11111111111111116
26,hg14,0.6530612244897959,0.9166666666666666,0.5,gpt35,19.047619047619047,33.333333333333336,-0.08333333333333337
27,hg15,0.5227272727272727,0.7272727272727273,0.45454545454545453,gpt35,15.789473684210527,36.8421052631579,-0.22272727272727266
28,hg16,0.5789473684210527,0.7777777777777778,0.3333333333333333,gpt35,31.81818181818182,36.36363636363637,-0.1633986928104575
29,hg17,0.4791666666666667,0.8333333333333334,0.3333333333333333,gpt35,0.0,52.38095238095238,0.023809523809523836
30,hg18,0.7777777777777778,0.6363636363636364,0.7272727272727273,gpt35,12.0,0.0,-0.36363636363636365
31,hg19,0.7692307692307693,0.8888888888888888,0.4444444444444444,gpt35,13.636363636363637,13.636363636363637,-0.11111111111111116
32,hg20,0.6756756756756757,0.7777777777777778,0.4444444444444444,gpt35,0.0,0.0,-0.2222222222222222
33,hg21,0.8367346938775511,1.0,0.75,gpt35,32.0,100.0,0.0
34,hg22,0.7948717948717948,0.7777777777777778,0.5555555555555556,gpt35,36.36363636363637,31.81818181818182,-0.2222222222222222
35,hg23,0.8695652173913043,1.0,0.8181818181818182,gpt35,13.636363636363637,100.00000000000001,0.0
36,hg24,0.7380952380952381,0.7,0.7,gpt35,9.090909090909092,9.090909090909092,-0.30000000000000004
37,hg25,0.6808510638297872,0.6363636363636364,0.7272727272727273,gpt35,13.636363636363637,13.636363636363637,-0.36363636363636365
38,hg26,0.8085106382978723,0.8181818181818182,0.7272727272727273,gpt35,47.61904761904762,52.38095238095238,0.018181818181818188
39,hg27,0.4090909090909091,0.45454545454545453,0.36363636363636365,gpt35,4.3478260869565215,8.695652173913043,-0.4954545454545454
40,hg28,0.6274509803921569,0.6666666666666666,0.25,gpt35,17.391304347826086,30.43478260869565,-0.2833333333333333
41,hg29,0.5,0.5,0.5,gpt35,8.695652173913043,8.695652173913043,-0.5
42,hg30,0.7777777777777778,0.9090909090909091,0.7272727272727273,gpt35,28.57142857142857,42.857142857142854,-0.038277511961722466
